"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80"
"1",0.383804976771876,1.298830840654,0.529273476558688,0.896581691930476,1.03685600980033,1.0048629774802,1.10236640608717,1.07809081167863,0.929832653182679,1.11737343671978,1.1444417579439,1.03517349177927,1.48681135592646,0.843691992071248,1.4309764526873,1.12868651466119,1.16690484547466,1.08141564576734,1.16268702619883,1.20248379726508,1.05384780728869,1.36565607548859,1.33180175932095,1.23640737979675,1.31984063145942,1.22515409047949,1.11598866120397,1.2444507850125,0.988147671535259,1.06287753628098,1.36564036337138,1.18797876898168,1.28967711598168,1.27263821076953,1.46753784938008,1.16297792919643,1.24679670318882,1.33924128935913,1.28533969055438,1.31046891799414,1.14898759364007,1.19602524941688,1.27739976871338,1.34256665985157,1.36558916966159,1.2786820095712,1.22842488451382,1.34966806074683,1.26860998747728,1.26735832834107,1.26598010722967,1.20979349496371,1.16406016065923,1.32353335994047,1.28469414905278,1.21934856010274,1.26464074413752,1.288187443125,1.27377675868908,1.28174317218107,1.33335421469693,1.28766080505213,1.2257706758672,1.27015534781575,1.27265274835938,1.28083170381625,1.30182000432034,1.30315897266866,1.2981876138611,1.31813797090379,1.26924170628924,1.35784652247917,1.31700222245332,1.35345347824138,1.29651143276287,1.31632084833482,1.31320078026017,1.3049999045061,1.29929423700855,1.30309699073417
"2",0.58356225069107,0.601262003515733,0.968225962873522,0.904623895909195,1.11787031459494,0.825737554910196,0.724164325711742,1.33686690484621,1.40077315845893,1.11841249494099,1.24521287418319,0.997120995238497,1.42006721932838,0.965100215955879,1.13639946867906,0.971763971539264,1.23122340566799,1.15979719135058,1.21524066495957,1.11690646051613,1.20153035921384,1.28168043835658,1.31890636558548,1.33868774242144,1.14528681109581,1.27466882280783,1.1824612462139,1.30825664995381,1.29535142573976,1.30399392280993,1.35607333254572,1.33015608535051,1.13800031601701,1.24600070305759,1.29233782674011,1.40980263091324,1.26098411462683,1.21403452331371,1.19412875230449,1.13407782668418,1.25020243230199,1.27378432822546,1.31296964648406,1.27666924950735,1.11923660808799,1.35180105845325,1.42822110212285,1.33911090019247,1.29967275929727,1.36408749358409,1.31706946440022,1.25332713924563,1.33844527401305,1.32577886237551,1.2176258591748,1.34329097246721,1.31108281354019,1.36188593079638,1.18768294830832,1.22856937704542,1.33511242493066,1.30315730269347,1.27858630182873,1.24812527117005,1.34846302259445,1.25234199444667,1.30474814113782,1.24880707907292,1.29093890341775,1.2697760805066,1.30225157112826,1.27883260451357,1.31371397367705,1.30475246198679,1.28871811461226,1.31600509251051,1.32739881020561,1.31670188527455,1.30484277081446,1.30309699073417
"3",0.491155353030958,0.790645180816644,0.805699547507883,0.982380999786145,0.642324950272638,0.836623757741301,1.11694316628885,1.03061997926855,1.07913200714624,1.3012748152299,0.962364154491807,1.03276512262696,1.17893038579035,1.37373743522314,1.07923900597969,1.35629201412479,1.13526465999629,1.31171362214663,1.14636298750613,1.14440501934055,1.3287117205482,1.32436239151389,1.47816236674621,1.1838234702225,1.18838581162932,1.3570288657203,1.06124543372381,1.42155467546053,1.2412736203517,1.13853519593497,1.26793727681822,1.23947574405507,1.23108030142256,1.14718218513561,1.22378055566162,1.1817347028626,1.27506698469619,1.26919734150363,1.12523830526487,1.20438838128484,1.26975888696636,1.31065604678365,1.31300292899789,1.16472950975215,1.30688751233849,1.25635260879655,1.22350858823261,1.2507445210411,1.29297541705485,1.33278277213766,1.20031822310369,1.23652693127674,1.28773540072515,1.26490495935261,1.30305482867895,1.20672380382269,1.32394699098705,1.27912437870792,1.35356486219946,1.25297177957472,1.28625118135094,1.27087963958944,1.24796647484834,1.27462698281762,1.25726023182789,1.28603737891749,1.30967090728433,1.24701598097765,1.27396093416959,1.29630474996237,1.2913767747033,1.31471859234257,1.31839739087452,1.32465601363377,1.27672056222286,1.30422654444483,1.25724066215162,1.31182722585175,1.2995858374139,1.30309699073417
"4",0.659295841664661,0.749832582122405,0.616945055389743,0.736270778616774,0.915975582092238,0.945155503312984,0.86106869712806,1.04114913942272,1.09081113653078,1.14150485625696,1.37494385287817,1.11896352571913,0.936861682362678,1.26738285225322,1.24537435259235,1.27986149041735,1.02688089146578,1.07072929883277,1.08154480837839,1.24514773399308,1.23396839751078,1.01617458939592,1.21708996177747,1.27257658820619,1.1725840848496,1.2769008473178,0.98850103058154,1.32503819597369,1.28621023493031,1.3605560532627,1.32687414962977,1.27669541189483,1.27891124747689,1.31058304012215,1.23681299423856,1.32138524118004,1.228424236248,1.33465719297441,1.34527393358073,1.26398605879615,1.2516632859711,1.24153441322836,1.12730668721389,1.20550293593094,1.21235250651758,1.22196921190156,1.3890896699,1.15812688529466,1.3162245217848,1.24394582640624,1.33060825826788,1.3320071080709,1.33883009804238,1.37190060214615,1.24906272914499,1.11932308064094,1.20600321174159,1.19352035740453,1.21348634175303,1.30197525869273,1.33757082172132,1.31140049444242,1.39188376376594,1.2534277869928,1.27771777807676,1.24103094108425,1.28473078421489,1.28744596695025,1.25372894020284,1.2860541941097,1.29225680322825,1.25487218088675,1.29800363737,1.27792425051099,1.29991950102347,1.30615916127773,1.30553254944511,1.30169761215228,1.28840374066883,1.30309699073417
"5",0.317138835542576,0.578379768827815,0.718408243362849,1.02528912029714,1.33757751236576,0.931398078877371,1.14276597181708,1.19286518692776,1.08874218144623,0.927785352006415,1.29233518108569,1.04635459868475,1.17066784702232,1.12442591896244,1.08782483663483,1.04204825445888,1.02429363447824,1.1251921380952,1.15782773629132,1.07641516350008,1.23655353978695,1.2323629726583,1.15767675636627,1.21880241816806,1.27786982120429,1.3105988601554,1.17889862659426,1.16513893886738,1.17791492105191,1.26685750903806,1.11658520508143,1.27991390528564,1.21330738568246,1.14436086470507,1.42214510091993,1.31766087019538,1.28883360743592,1.34178820657314,1.15832622064088,1.36802818060277,1.32405029551198,1.348876704987,1.20751039649594,1.39123088981767,1.23596344499189,1.28693602543305,1.31168241931776,1.26540784458469,1.30143784141449,1.29620700559936,1.22571420274884,1.29878062097398,1.17170800558342,1.32326016241349,1.3323997650535,1.21541129142274,1.17802925805925,1.31827006119808,1.32597016904786,1.2447314056773,1.29299912869173,1.29671168152386,1.29271656423987,1.31363397914121,1.31701226094982,1.23242841879973,1.30503660204253,1.3350006216037,1.29972329415495,1.30729081220258,1.31314782417525,1.31535077436342,1.29057196767699,1.27476988532672,1.27718813717956,1.32981934637938,1.31918430994543,1.29627757396829,1.28992726439511,1.30309699073417
"6",0.641657674211582,0.863279029098426,0.63972178512635,0.801805990122864,0.566534783639553,1.03960721976344,0.714299060888676,0.792953652231314,1.02941301563145,1.08354865754411,0.965457811950662,1.34294193889319,1.25245958412738,1.01194770964246,1.26703973090481,1.45172592588112,0.952327232881874,1.39354300792446,1.08376556721403,1.25142214549707,1.10167032886338,1.13357868017987,0.964782237046009,1.16797897763396,1.01766503215048,1.16781731664642,1.20165251269229,1.14114219762986,1.38948932749034,1.24107707021666,1.23880974293392,1.29368942715699,1.15062461788625,1.31535578363383,1.26774916101168,1.32007241933568,1.411042779569,1.29118077566095,1.35692182643218,1.08798522426918,1.1936015856656,1.24941129620945,1.19884377230251,1.28473747102381,1.31083366511425,1.14408951052813,1.26861869755937,1.17990252782134,1.39050205203055,1.347068639692,1.24164381812533,1.37445078703601,1.37850187778841,1.17545756465109,1.35739573335664,1.23553611494846,1.31043240475055,1.17729105330558,1.26653682571698,1.38720263347221,1.27745912879823,1.27289040449283,1.28274580827742,1.31006519811491,1.2565556929121,1.29840573577751,1.32722663170127,1.32413703813499,1.29516831622393,1.31905737962431,1.24364007379691,1.30330426889307,1.30026512499763,1.27510931403924,1.30430542008072,1.32243971470513,1.29750938654119,1.29562063572891,1.30394839688005,1.30309699073417
"7",0.531234663723535,0.615728833200216,0.638769259998548,1.08042015445985,0.721925864923882,1.02952572298268,0.876449852302618,1.19624160205734,1.0859945176776,1.10533789028162,0.825714724391431,0.749396470517966,0.987360970056725,0.982587515145697,1.39019650166996,1.43135278665578,1.34974758274869,1.0707501041172,1.14121768841135,1.22564527858362,1.34930023727157,1.24596549762576,1.2028274702608,1.29663260959475,1.16680349839896,1.20929886459138,1.11156853289831,1.20049877057422,1.20936510702232,1.14570570023955,1.06278174127389,1.35497068189382,1.17999762527004,1.40810666726623,1.30844299282961,1.17683745223226,1.17374540891266,1.26997481539363,1.2140011003888,1.20581617984766,1.16462991941315,1.33608423260383,1.2515699214088,1.17902692624412,1.34235745572344,1.20749616367835,1.35909088157797,1.18886059753742,1.24326765488184,1.30642888963178,1.33896350796707,1.29433879358865,1.3110238878574,1.23124514514302,1.308565890496,1.26185163893738,1.30725055021706,1.3136999173377,1.29185526657469,1.27823977430057,1.41139058779215,1.30485118001363,1.29861311219342,1.30116703377568,1.2360214822217,1.22458539492194,1.31072476948431,1.28387571432339,1.32179622128681,1.2334109777855,1.30348618419413,1.3176886420198,1.31460676035894,1.32163192572802,1.29330444395791,1.28133592869071,1.30793535736906,1.28518544002759,1.30823509404782,1.30309699073417
"8",0.798481473648254,0.85645300922426,1.10731958912474,0.734107308660235,0.847991208172993,1.0562506994124,0.810269557368279,0.817426112484758,1.06543944187091,0.781141805021311,0.829348350899579,1.0113840727355,1.22342480358361,0.909997544368014,1.00884051665714,0.99470144209788,1.07589135329417,1.03290822674429,1.10363720065522,1.13852073698951,1.27238984926842,1.32727125591598,1.39603967784361,1.05447814739585,1.35028163724685,1.27601091508544,1.13072208512783,1.25997539659966,1.2283399097648,1.3995276599202,1.22018229029547,1.27477470073418,1.12313725994692,1.2692479810938,1.2292959533168,1.27588879101197,1.11259556147736,1.11478288008648,1.29966364614327,1.18302032766769,1.23023215403017,1.39325845128032,1.18492942230615,1.33527366298218,1.24976159266035,1.22510651128236,1.13667846516959,1.19646807973365,1.32749687034527,1.29700449547147,1.25203028569409,1.25984273538357,1.35929377055722,1.18690204987115,1.24630246178669,1.34962795685435,1.30506347848339,1.33606943466432,1.31934093837409,1.30815271445769,1.18313440393852,1.37328836931537,1.27062739518489,1.3354124868121,1.34240623571732,1.29438396883743,1.25872835210809,1.3008434272961,1.29039765260002,1.23585865613595,1.30100654661943,1.34283100888079,1.30459342587327,1.32413045695115,1.31009501083408,1.30413877441187,1.3159769389914,1.30307281557597,1.30242441930883,1.30309699073417
"9",0.250216025346206,0.812220237699805,0.491680674221131,0.793494074753055,0.92964615538507,0.742481552167971,0.876256933984465,1.12909645429181,0.903342833238021,1.07478338585677,0.864118635790236,1.10294536378253,1.38887493718535,1.08768962646642,0.950461524474583,1.12267590356912,1.15488505911094,1.05746836276791,1.32996203105652,1.32808883739256,1.25297224478148,1.31245386233891,1.28112677341584,1.30034874992307,1.12285994671054,1.24245171310638,1.2412193578751,1.23475790571026,1.29672701277367,1.4044219446837,1.20625907416775,1.34159750200147,1.34518643621749,1.18240132777914,1.11574336312589,1.32162077751314,1.22441925476608,1.29491604791448,1.29167433833812,1.22216485345031,1.22575793693726,1.38567121189321,1.26754028547022,1.39651143543098,1.23973080151039,1.22121389984087,1.25298360393245,1.22690601273724,1.1689048639208,1.22151551718148,1.37283680025273,1.2562009501032,1.24886710520797,1.28981412465471,1.28693151429212,1.35209781565446,1.30075412164212,1.28513106529404,1.28171024924949,1.29871195930318,1.27906835146741,1.29319944020789,1.28900148158433,1.27769173569339,1.3390842309501,1.23900334531963,1.31493233514628,1.33934551602937,1.28640677733751,1.31778173399932,1.31544272082518,1.29857782475616,1.28787453029984,1.30899269999215,1.29400685311744,1.27017197301422,1.29862361784757,1.30670171010934,1.30831427820865,1.30309699073417
"10",0.729353112932942,0.490887759909298,0.767226431016225,0.882556762906357,1.13963187049412,1.09226011208436,0.601247745092882,0.954804775011922,1.23686296106238,1.05628646337558,1.52884341636377,1.02843229296401,1.09796766869395,1.33538269900328,0.938063368699691,0.854806029620648,1.11833078882924,1.19582384071273,1.13216662678166,1.37715123867559,1.22551973411148,1.06371508286413,1.07051369160956,1.33669427564583,1.32835616481985,1.13454706962099,1.16287595135158,1.16582117516483,1.18284739584343,1.16493239701692,1.38065065792117,1.16696662422939,1.19386457127378,1.4084308173945,1.20103513431439,1.32056514727406,1.21302726346358,1.28656461060964,1.44303103799032,1.35132009634814,1.36673704874137,1.26264772974225,1.23493626760648,1.33181211539138,1.29602986173017,1.24324618823442,1.28134466120711,1.31462908777946,1.31847038526806,1.32302630584057,1.29233371223052,1.28122614935018,1.32993211744654,1.24265303257803,1.33520363301733,1.36093384680611,1.2844061603318,1.2641091609871,1.3617087822418,1.28969907200145,1.27830534722664,1.25433967619888,1.3137588033148,1.30459041572895,1.32600201159153,1.29630661689813,1.25538405898305,1.31170042072852,1.28727449915066,1.31598624534594,1.26491606744274,1.35001774554291,1.30533128654165,1.32491739467624,1.27653420838927,1.31790548352614,1.3272015956269,1.30417458564549,1.31627369050694,1.30309699073417
