"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"022420","15:04:47","31","31","5.0.14.0","2","1","trial1","naming","0","0","0","0","butter knife","0","5241","1","White_Screen.jpg","14","154","Knife_Butter.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","2","trial1","naming","0","0","0","0","football helmet","0","5359","1","White_Screen.jpg","14","125","Helmet_Football.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","3","trial1","naming","0","0","0","0","blocks","0","3455","1","White_Screen.jpg","15","145","Toy_BlocksPlastic Colourful.jpg","15"
"022420","15:04:47","31","31","5.0.14.0","2","4","trial1","naming","0","0","0","0","styrofoam cup","0","3973","1","White_Screen.jpg","14","34","Cup_Styrofoam.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","5","trial1","naming","0","0","0","0","Donald Duck figurine","0","4519","1","White_Screen.jpg","14","134","DonaldDuck_Toy.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","6","trial1","naming","0","0","0","0","Hockey puck","0","4019","1","White_Screen.jpg","14","92","Hockey_Puck.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","7","trial1","naming","0","0","0","0","Peach","0","5028","1","White_Screen.jpg","12","42","Lychee.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","8","trial1","naming","0","0","0","0","Fighter Jet","0","3023","1","White_Screen.jpg","14","161","Jet.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","9","trial1","naming","0","0","0","0","Kite","0","2384","1","White_Screen.jpg","13","66","Kite_Rainbow.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","10","trial1","naming","0","0","0","0","glass bowl","0","3356","1","White_Screen.jpg","15","67","Bowl_Glass.jpg","15"
"022420","15:04:47","31","31","5.0.14.0","2","11","trial1","naming","0","0","0","0","fish trophy","0","3295","1","White_Screen.jpg","13","121","SculptureMetalFish.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","12","trial1","naming","0","0","0","0","sneaker","0","2294","1","White_Screen.jpg","13","197","Shoe_Sneaker.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","13","trial1","naming","0","0","0","0","bootie","0","2589","1","White_Screen.jpg","12","29","Shoes_WomenBoots.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","14","trial1","naming","0","0","0","0","inkwell","0","3422","1","White_Screen.jpg","13","189","Pot_TurkishCoffee.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","15","trial1","naming","0","0","0","0","wheelbarrow","0","3933","1","White_Screen.jpg","13","148","Wheelbarrow_Green.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","16","trial1","naming","0","0","0","0","lawnmower","0","3664","1","White_Screen.jpg","13","41","LawnMower.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","17","trial1","naming","0","0","0","0","sitar","0","2963","1","White_Screen.jpg","13","83","Balalaika.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","18","trial1","naming","0","0","0","0","carrots","0","2291","1","White_Screen.jpg","13","95","Carrot.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","19","trial1","naming","0","0","0","0","octopus","0","3795","1","White_Screen.jpg","11","97","Toy_Octopus.jpg","11"
"022420","15:04:47","31","31","5.0.14.0","2","20","trial1","naming","0","0","0","0","boots","0","3051","1","White_Screen.jpg","13","195","Boots_KneeHigh.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","21","trial1","naming","0","0","0","0","sledgehammer","0","2831","1","White_Screen.jpg","12","74","SledgeHammer.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","22","trial1","naming","0","0","0","0","roller","0","2722","1","White_Screen.jpg","13","119","Cabasa.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","23","trial1","naming","0","0","0","0","plunger","0","3070","1","White_Screen.jpg","12","194","Plunger.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","24","trial1","naming","0","0","0","0","sink","0","2635","1","White_Screen.jpg","13","141","Sink_Kitchen.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","25","trial1","naming","0","0","0","0","drill","0","2612","1","White_Screen.jpg","13","200","Toy_Drill.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","26","trial1","naming","0","0","0","0","recorder","0","3387","1","White_Screen.jpg","8","149","RecorderInstrument.jpg","8"
"022420","15:04:47","31","31","5.0.14.0","2","27","trial1","naming","0","0","0","0","sports car","0","3026","1","White_Screen.jpg","13","179","Car_Sedan.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","28","trial1","naming","0","0","0","0","toy set","0","3577","1","White_Screen.jpg","14","77","Toy_StackingRing.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","29","trial1","naming","0","0","0","0","clock","0","2441","1","White_Screen.jpg","13","130","Clock_Wall.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","30","trial1","naming","0","0","0","0","mouthguard","0","4256","1","White_Screen.jpg","13","171","TeethMould.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","31","trial1","naming","0","0","0","0","glass and pitcher","0","5913","1","White_Screen.jpg","13","192","MilkPitcher.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","32","trial1","naming","0","0","0","0","winter gloves","0","3445","1","White_Screen.jpg","8","63","Gloves_Winter.jpg","8"
"022420","15:04:47","31","31","5.0.14.0","2","33","trial1","naming","0","0","0","0","passenger airplane","0","3933","1","White_Screen.jpg","8","133","Airplane_Commercial.jpg","8"
"022420","15:04:47","31","31","5.0.14.0","2","34","trial1","naming","0","0","0","0","I don't know","0","5580","1","White_Screen.jpg","14","168","JumpingJack.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","35","trial1","naming","0","0","0","0","dart board","0","3477","1","White_Screen.jpg","13","118","DartBoard.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","36","trial1","naming","0","0","0","0","fruit juice","0","6656","1","White_Screen.jpg","12","186","JuiceBox.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","37","trial1","naming","0","0","0","0","jolly roger","0","3133","1","White_Screen.jpg","14","52","PirateFlag.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","38","trial1","naming","0","0","0","0","mountain bike","0","3112","1","White_Screen.jpg","10","91","Bicycle_Adult.jpg","10"
"022420","15:04:47","31","31","5.0.14.0","2","39","trial1","naming","0","0","0","0","bread","0","2241","1","White_Screen.jpg","12","138","Bread_Carrot.jpg","12"
"022420","15:04:47","31","31","5.0.14.0","2","40","trial1","naming","0","0","0","0","duck","0","5001","1","White_Screen.jpg","14","113","Puffin.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","41","trial1","naming","0","0","0","0","jewelry fish","0","5489","1","White_Screen.jpg","8","170","Brooch_Fish.jpg","8"
"022420","15:04:47","31","31","5.0.14.0","2","42","trial1","naming","0","0","0","0","wrench set","0","3444","1","White_Screen.jpg","13","131","Toolbox_BlackOpen.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","43","trial1","naming","0","0","0","0","scrubber","0","2580","1","White_Screen.jpg","9","104","Brush_Nail.jpg","9"
"022420","15:04:47","31","31","5.0.14.0","2","44","trial1","naming","0","0","0","0","portable grill","0","4961","1","White_Screen.jpg","8","21","Grill_Electric.jpg","8"
"022420","15:04:47","31","31","5.0.14.0","2","45","trial1","naming","0","0","0","0","fan","0","2727","1","White_Screen.jpg","13","128","Fan_Blades.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","46","trial1","naming","0","0","0","0","wire coil","0","3648","1","White_Screen.jpg","14","100","Wire_Soldering.jpg","14"
"022420","15:04:47","31","31","5.0.14.0","2","47","trial1","naming","0","0","0","0","beanie","0","2952","1","White_Screen.jpg","13","190","Hat_Tuque.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","48","trial1","naming","0","0","0","0","gears","0","2400","1","White_Screen.jpg","13","172","Clock_Interior.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","49","trial1","naming","0","0","0","0","table set","0","4182","1","White_Screen.jpg","13","20","Altar.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","50","trial1","naming","0","0","0","0","guitar case","0","2775","1","White_Screen.jpg","13","175","Guitarcase.jpg","13"
"022420","15:04:47","31","31","5.0.14.0","2","52","trial1","naming","0","0","0","0","apple","0","4107","1","White_Screen.jpg","14","177","Apple_RedAndGreen.jpg","14"
