"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"091219","17:27:03","15","15","5.0.14.0","2","1","trial1","naming","0","0","0","0","wand","0","8973","1","White_Screen.jpg","39","193","Cane_Wooden.jpg","39"
"091219","17:27:03","15","15","5.0.14.0","2","2","trial1","naming","0","0","0","0","totem pole","0","5668","1","White_Screen.jpg","8","89","TotemPole.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","3","trial1","naming","0","0","0","0","leash","0","4585","1","White_Screen.jpg","9","150","DogLeash.jpg","9"
"091219","17:27:03","15","15","5.0.14.0","2","4","trial1","naming","0","0","0","0","drawers","0","8050","1","White_Screen.jpg","8","115","Dresser_1.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","5","trial1","naming","0","0","0","0","bin","0","6070","1","White_Screen.jpg","7","65","Garbage_Can.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","6","trial1","naming","0","0","0","0","nut cracker","0","5876","1","White_Screen.jpg","7","22","Oneholepunch.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","7","trial1","naming","0","0","0","0","bread","0","4063","1","White_Screen.jpg","7","51","Toast.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","8","trial1","naming","0","0","0","0","satellite","0","6601","1","White_Screen.jpg","8","148","TelescopeSpacecraft.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","9","trial1","naming","0","0","0","0","vhs cassette","0","4921","1","White_Screen.jpg","8","13","Cassette_Video.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","10","trial1","naming","0","0","0","0","tooth paste","0","5091","1","White_Screen.jpg","7","68","ToothPaste.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","11","trial1","naming","0","0","0","0","Punch and judy","0","8500","1","White_Screen.jpg","7","71","PuppetTheatre_WhiteGold.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","12","trial1","naming","0","0","0","0","cottage","0","4966","1","White_Screen.jpg","8","164","House_Rural.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","13","trial1","naming","0","0","0","0","crystal","0","3754","1","White_Screen.jpg","8","24","Quartz.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","14","trial1","naming","0","0","0","0","mop and bucket","0","6058","1","White_Screen.jpg","7","169","Cart_Janitor.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","15","trial1","naming","0","0","0","0","generator","0","4855","1","White_Screen.jpg","7","107","Generator.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","16","trial1","naming","0","0","0","0","helicopter","0","3894","1","White_Screen.jpg","7","185","Helicopter.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","17","trial1","naming","0","0","0","0","pizza cutter","0","4139","1","White_Screen.jpg","7","17","PizzaCutter.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","18","trial1","naming","0","0","0","0","toy","0","2966","1","White_Screen.jpg","7","41","Toy_Tractor_1.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","19","trial1","naming","0","0","0","0","pita bread","0","6654","1","White_Screen.jpg","9","66","Bread_Pita.jpg","9"
"091219","17:27:03","15","15","5.0.14.0","2","20","trial1","naming","0","0","0","0","twigs","0","3554","1","White_Screen.jpg","7","111","Branch.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","21","trial1","naming","0","0","0","0","rice cooker","0","4530","1","White_Screen.jpg","10","143","Machine_Bread.jpg","10"
"091219","17:27:03","15","15","5.0.14.0","2","22","trial1","naming","0","0","0","0","blood pressure","0","7609","1","White_Screen.jpg","8","43","BloodpPresureCuff.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","23","trial1","naming","0","0","0","0","camera","0","3228","1","White_Screen.jpg","7","21","Camera_ProfessionalFilm.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","24","trial1","naming","0","0","0","0","broom","0","5035","1","White_Screen.jpg","8","80","Broom_Short.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","25","trial1","naming","0","0","0","0","duster","0","2694","1","White_Screen.jpg","8","35","DusterFeather.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","26","trial1","naming","0","0","0","0","oil","0","2619","1","White_Screen.jpg","8","29","Bottle_Oil.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","27","trial1","naming","0","0","0","0","glue","0","6468","1","White_Screen.jpg","9","46","Tube_Glue.jpg","9"
"091219","17:27:03","15","15","5.0.14.0","2","28","trial1","naming","0","0","0","0","bow tie","0","2978","1","White_Screen.jpg","7","28","Bowtie.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","29","trial1","naming","0","0","0","0","wedding cake","0","4098","1","White_Screen.jpg","7","101","Cake_Wedding.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","30","trial1","naming","0","0","0","0","cork","0","4386","1","White_Screen.jpg","8","121","Cork.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","31","trial1","naming","0","0","0","0","","0","10000","1","White_Screen.jpg","7","166","Arch_Triomphe.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","32","trial1","naming","0","0","0","0","water holder","0","9424","1","White_Screen.jpg","10","180","ShakerShekere.jpg","10"
"091219","17:27:03","15","15","5.0.14.0","2","33","trial1","naming","0","0","0","0","mr potato head","0","4698","1","White_Screen.jpg","7","59","Toy_MrPotatoHeadjpg.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","34","trial1","naming","0","0","0","0","adapter","0","4460","1","White_Screen.jpg","9","94","ConnectorPlug.jpg","9"
"091219","17:27:03","15","15","5.0.14.0","2","35","trial1","naming","0","0","0","0","binder","0","3708","1","White_Screen.jpg","8","100","Binder.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","36","trial1","naming","0","0","0","0","wooden spoon","0","3504","1","White_Screen.jpg","7","38","Spoon_WoodenLight.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","37","trial1","naming","0","0","0","0","motorbike","0","3159","1","White_Screen.jpg","7","90","Motorcycle.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","38","trial1","naming","0","0","0","0","disc hold","0","4130","1","White_Screen.jpg","7","103","CDstack.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","39","trial1","naming","0","0","0","0","sheep","0","3793","1","White_Screen.jpg","8","27","Sheep.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","40","trial1","naming","0","0","0","0","origami","0","5417","1","White_Screen.jpg","7","183","Origami_Ox.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","41","trial1","naming","0","0","0","0","oar","0","2650","1","White_Screen.jpg","8","16","Paddle_Canoe.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","42","trial1","naming","0","0","0","0","stump","0","3067","1","White_Screen.jpg","7","14","TreeStump.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","43","trial1","naming","0","0","0","0","reindeer","0","3550","1","White_Screen.jpg","8","130","Caribou.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","44","trial1","naming","0","0","0","0","leaf","0","2369","1","White_Screen.jpg","8","108","Leaf_Yellow.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","45","trial1","naming","0","0","0","0","exercise bike","0","4124","1","White_Screen.jpg","7","40","Exercise_Bike.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","46","trial1","naming","0","0","0","0","bib","0","3102","1","White_Screen.jpg","7","126","Bib.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","47","trial1","naming","0","0","0","0","ear testing tool","0","7153","1","White_Screen.jpg","7","96","EyeExamDevice.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","48","trial1","naming","0","0","0","0","cone","0","2644","1","White_Screen.jpg","7","197","IceCreamCone.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","49","trial1","naming","0","0","0","0","bbq","0","2651","1","White_Screen.jpg","7","18","Barbecue_Gas.jpg","7"
"091219","17:27:03","15","15","5.0.14.0","2","50","trial1","naming","0","0","0","0","bird","0","2627","1","White_Screen.jpg","8","156","Bird_Tern.jpg","8"
"091219","17:27:03","15","15","5.0.14.0","2","52","trial1","naming","0","0","0","0","hat","0","2874","1","White_Screen.jpg","6","198","Hat_Feather.jpg","6"
"091219","17:27:03","15","15","5.0.14.0","2","53","trial1","naming","0","0","0","0","hockey equipment","0","5885","1","White_Screen.jpg","7","74","Hockey_Equipment.jpg","7"
