"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"091219","12:38:02","19","19","5.0.14.0","2","1","trial1","naming","0","0","0","0","signEnter Name","0","2891","1","White_Screen.jpg","152","169","Sign_Airport.jpg","152"
"091219","12:38:02","19","19","5.0.14.0","2","2","trial1","naming","0","0","0","0","spoon","0","8068","1","White_Screen.jpg","6","23","Spoons_MeasuringDetached.jpg","6"
"091219","12:38:02","19","19","5.0.14.0","2","3","trial1","naming","0","0","0","0","chair","0","3516","1","White_Screen.jpg","7","61","Chair_MedicalToilet.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","4","trial1","naming","0","0","0","0","hook","0","3560","1","White_Screen.jpg","7","24","Hook_Ceiling.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","5","trial1","naming","0","0","0","0","salt shaker","0","4033","1","White_Screen.jpg","8","102","SaltShaker.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","6","trial1","naming","0","0","0","0","surgery lamp","0","4945","1","White_Screen.jpg","7","170","DentistOverheadLight.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","7","trial1","naming","0","0","0","0","barrel","0","2759","1","White_Screen.jpg","8","1","Barrel_Upright.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","8","trial1","naming","0","0","0","0","Crest","0","3994","1","White_Screen.jpg","8","49","Shield_Antique.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","9","trial1","naming","0","0","0","0","stones","0","3859","1","White_Screen.jpg","9","152","Stone_Spa.jpg","9"
"091219","12:38:02","19","19","5.0.14.0","2","10","trial1","naming","0","0","0","0","skirt","0","2493","1","White_Screen.jpg","7","182","Skirt_Long.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","11","trial1","naming","0","0","0","0","Enter Name","0","229","1","White_Screen.jpg","8","94","Lettuce_Iceberg.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","12","trial1","naming","0","0","0","0","pattle","0","5157","1","White_Screen.jpg","8","166","Bat_Cricket.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","13","trial1","naming","0","0","0","0","shoes","0","2149","1","White_Screen.jpg","8","117","Shoes_Pumps.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","14","trial1","naming","0","0","0","0","party favor","0","4220","1","White_Screen.jpg","6","149","Noisemaker.jpg","6"
"091219","12:38:02","19","19","5.0.14.0","2","15","trial1","naming","0","0","0","0","makeup","0","2476","1","White_Screen.jpg","6","71","Makeup_Eyeshadow.jpg","6"
"091219","12:38:02","19","19","5.0.14.0","2","16","trial1","naming","0","0","0","0","skate","0","2645","1","White_Screen.jpg","8","54","RollerBlade.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","17","trial1","naming","0","0","0","0","pencil","0","2276","1","White_Screen.jpg","8","5","Pencil.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","18","trial1","naming","0","0","0","0","pea","0","3294","1","White_Screen.jpg","7","164","Can_Peas.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","19","trial1","naming","0","0","0","0","horn","0","3864","1","White_Screen.jpg","8","177","Horn_Hunting.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","20","trial1","naming","0","0","0","0","cage","0","1765","1","White_Screen.jpg","6","35","Cage_Bird.jpg","6"
"091219","12:38:02","19","19","5.0.14.0","2","21","trial1","naming","0","0","0","0","newspaper","0","5195","1","White_Screen.jpg","7","181","NewspaperStack.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","22","trial1","naming","0","0","0","0","traffic light","0","5778","1","White_Screen.jpg","8","180","Light_Traffic.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","23","trial1","naming","0","0","0","0","statue","0","2670","1","White_Screen.jpg","7","18","Statue_Cat.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","24","trial1","naming","0","0","0","0","cord","0","1819","1","White_Screen.jpg","7","69","Cord_Ethernet.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","25","trial1","naming","0","0","0","0","rocking horse","0","3608","1","White_Screen.jpg","8","131","Toy_RockingHorseBeige.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","26","trial1","naming","0","0","0","0","cup of fruit","0","3286","1","White_Screen.jpg","8","125","Cup_Fruits.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","27","trial1","naming","0","0","0","0","stairs","0","1916","1","White_Screen.jpg","6","197","Staircase_Straight.jpg","6"
"091219","12:38:02","19","19","5.0.14.0","2","28","trial1","naming","0","0","0","0","goggles","0","6085","1","White_Screen.jpg","8","74","Snorkle.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","29","trial1","naming","0","0","0","0","washer","0","4829","1","White_Screen.jpg","7","168","DryingMachine.jpg","7"
"091219","12:38:02","19","19","5.0.14.0","2","30","trial1","naming","0","0","0","0","clock towel","0","5311","1","White_Screen.jpg","8","199","Steeple.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","31","trial1","naming","0","0","0","0","paintbrush","0","3558","1","White_Screen.jpg","8","138","Brush_Paint.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","32","trial1","naming","0","0","0","0","grapes","0","2392","1","White_Screen.jpg","8","95","Grape.jpg","8"
"091219","12:38:02","19","19","5.0.14.0","2","33","trial1","naming","0","0","0","0","dice","0","2024","1","White_Screen.jpg","8","147","FuzzyDice.jpg","8"
