"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"071519","12:56:36","1","1","5.0.14.0","2","1","trial1","naming","0","0","0","0","Enter Name","0","2472","1","White_Screen.jpg","51","166","Fork_Fondue.jpg","51"
"071519","12:56:36","1","1","5.0.14.0","2","2","trial1","naming","0","0","0","0","teeter totter","0","5146","1","White_Screen.jpg","18","106","Toy_SeeSaw.jpg","18"
"071519","12:56:36","1","1","5.0.14.0","2","3","trial1","naming","0","0","0","0","film reel","0","3584","1","White_Screen.jpg","18","167","Projector_Film.jpg","18"
"071519","12:56:36","1","1","5.0.14.0","2","4","trial1","naming","0","0","0","0","Ctrl+'Q'","1","5680","1","White_Screen.jpg","18","121","BicycleReflector.jpg","18"
"071519","15:01:50","2","2","5.0.14.0","2","1","trial1","naming","0","0","0","0","snowboard","0","9173","1","White_Screen.jpg","41","125","Snowboard.jpg","41"
"071519","15:01:50","2","2","5.0.14.0","2","2","trial1","naming","0","0","0","0","treats","0","5894","1","White_Screen.jpg","5","113","Jars_PetFood.jpg","5"
"071519","15:01:50","2","2","5.0.14.0","2","3","trial1","naming","0","0","0","0","trap","0","4279","1","White_Screen.jpg","9","105","Mousetrap.jpg","9"
"071519","15:01:50","2","2","5.0.14.0","2","4","trial1","naming","0","0","0","0","cup","0","2794","1","White_Screen.jpg","4","66","Mug_Ceramic.jpg","4"
"071519","15:01:50","2","2","5.0.14.0","2","5","trial1","naming","0","0","0","0","jacket","0","6726","1","White_Screen.jpg","7","14","Tuxedo.jpg","7"
"071519","15:01:50","2","2","5.0.14.0","2","6","trial1","naming","0","0","0","0","ginger","0","3335","1","White_Screen.jpg","4","22","Ginger.jpg","4"
"071519","15:01:50","2","2","5.0.14.0","2","7","trial1","naming","0","0","0","0","seal","0","3268","1","White_Screen.jpg","5","83","Seal_animal.jpg","5"
"071519","15:01:50","2","2","5.0.14.0","2","8","trial1","naming","0","0","0","0","battery","0","4039","1","White_Screen.jpg","7","132","Battery_AA.jpg","7"
"071519","15:01:50","2","2","5.0.14.0","2","9","trial1","naming","0","0","0","0","shakers","0","4715","1","White_Screen.jpg","5","7","Maraca.jpg","5"
"071519","15:01:50","2","2","5.0.14.0","2","10","trial1","naming","0","0","0","0","handle","0","6690","1","White_Screen.jpg","7","67","BicycleBrake.jpg","7"
