"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2"
"022420","12:09:10","36","36","5.0.14.0","2","1","trial1","naming","0","0","0","0","Enter Name","0","10000","1","White_Screen.jpg","41","3","ComputerKey_Escape.jpg","41"
"022420","12:09:10","36","36","5.0.14.0","2","2","trial1","naming","0","0","0","0","Enter Name","0","2067","1","White_Screen.jpg","11","98","Jacket_Suit.jpg","11"
"022420","12:09:10","36","36","5.0.14.0","2","3","trial1","naming","0","0","0","0","Enter Name","0","125","1","White_Screen.jpg","5","39","StickyTack.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","4","trial1","naming","0","0","0","0","Enter Name","0","133","1","White_Screen.jpg","8","76","Shirt_Tshirt.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","5","trial1","naming","0","0","0","0","Enter Name","0","127","1","White_Screen.jpg","7","177","Balcony.jpg","7"
"022420","12:09:10","36","36","5.0.14.0","2","6","trial1","naming","0","0","0","0","Enter Name","0","127","1","White_Screen.jpg","8","22","Crossbow.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","7","trial1","naming","0","0","0","0","Enter Name","0","128","1","White_Screen.jpg","9","94","Boar.jpg","9"
"022420","12:09:10","36","36","5.0.14.0","2","8","trial1","naming","0","0","0","0","Enter Name","0","110","1","White_Screen.jpg","12","147","Windmill_Building.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","9","trial1","naming","0","0","0","0","Enter Name","0","117","1","White_Screen.jpg","6","49","Hazelnut.jpg","6"
"022420","12:09:10","36","36","5.0.14.0","2","10","trial1","naming","0","0","0","0","Enter Name","0","135","1","White_Screen.jpg","5","164","Drum_Cymbal.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","11","trial1","naming","0","0","0","0","Enter Name","0","128","1","White_Screen.jpg","5","135","Toy_BlocksMultiShape.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","12","trial1","naming","0","0","0","0","Enter Name","0","130","1","White_Screen.jpg","13","81","Booties_Blue.jpg","13"
"022420","12:09:10","36","36","5.0.14.0","2","13","trial1","naming","0","0","0","0","Enter Name","0","126","1","White_Screen.jpg","13","197","Wire_ElectricalSingle.jpg","13"
"022420","12:09:10","36","36","5.0.14.0","2","14","trial1","naming","0","0","0","0","Enter Name","0","108","1","White_Screen.jpg","5","43","Branches_Campfire.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","15","trial1","naming","0","0","0","0","Enter Name","0","124","1","White_Screen.jpg","8","169","SewingPin_Single.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","16","trial1","naming","0","0","0","0","Enter Name","0","133","1","White_Screen.jpg","8","37","Bag_Camera.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","17","trial1","naming","0","0","0","0","Enter Name","0","124","1","White_Screen.jpg","10","25","Trash_Medical.jpg","10"
"022420","12:09:10","36","36","5.0.14.0","2","18","trial1","naming","0","0","0","0","Enter Name","0","127","1","White_Screen.jpg","8","75","Toy_MerryGoRound.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","19","trial1","naming","0","0","0","0","Enter Name","0","125","1","White_Screen.jpg","12","113","Mask_HockeyGoalie.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","20","trial1","naming","0","0","0","0","Enter Name","0","110","1","White_Screen.jpg","12","21","PillBottle_Prescription.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","21","trial1","naming","0","0","0","0","Enter Name","0","125","1","White_Screen.jpg","6","92","Drill.jpg","6"
"022420","12:09:10","36","36","5.0.14.0","2","22","trial1","naming","0","0","0","0","Enter Name","0","150","1","White_Screen.jpg","7","41","BunsenBurner.jpg","7"
"022420","12:09:10","36","36","5.0.14.0","2","23","trial1","naming","0","0","0","0","Enter Name","0","128","1","White_Screen.jpg","5","180","Lacrosse_Stick.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","24","trial1","naming","0","0","0","0","Enter Name","0","143","1","White_Screen.jpg","8","121","Ship_Cruise.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","25","trial1","naming","0","0","0","0","Enter Name","0","144","1","White_Screen.jpg","8","193","PocketKnife.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","26","trial1","naming","0","0","0","0","Enter Name","0","143","1","White_Screen.jpg","9","123","Bird_Pelican.jpg","9"
"022420","12:09:10","36","36","5.0.14.0","2","27","trial1","naming","0","0","0","0","Enter Name","0","132","1","White_Screen.jpg","5","172","IceCrusher.jpg","5"
"022420","12:09:10","36","36","5.0.14.0","2","28","trial1","naming","0","0","0","0","Enter Name","0","147","1","White_Screen.jpg","8","132","Helmet_Soldier.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","29","trial1","naming","0","0","0","0","Enter Name","0","124","1","White_Screen.jpg","8","2","Toy_Train.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","30","trial1","naming","0","0","0","0","Enter Name","0","140","1","White_Screen.jpg","8","52","Flower_Hibiscus.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","31","trial1","naming","0","0","0","0","Enter Name","0","140","1","White_Screen.jpg","9","166","PictureFrame.jpg","9"
"022420","12:09:10","36","36","5.0.14.0","2","32","trial1","naming","0","0","0","0","Enter Name","0","143","1","White_Screen.jpg","8","64","Candelabra.jpg","8"
"022420","12:09:10","36","36","5.0.14.0","2","33","trial1","naming","0","0","0","0","Enter Name","0","141","1","White_Screen.jpg","13","54","Trunk.jpg","13"
"022420","12:09:10","36","36","5.0.14.0","2","34","trial1","naming","0","0","0","0","Enter Name","0","135","1","White_Screen.jpg","12","73","Avocado.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","35","trial1","naming","0","0","0","0","Enter Name","0","130","1","White_Screen.jpg","7","89","Stapler_Gun.jpg","7"
"022420","12:09:10","36","36","5.0.14.0","2","36","trial1","naming","0","0","0","0","Enter Name","0","102","1","White_Screen.jpg","12","11","Partition.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","37","trial1","naming","0","0","0","0","Enter Name","0","682","1","White_Screen.jpg","12","184","Pottery.jpg","12"
"022420","12:09:10","36","36","5.0.14.0","2","38","trial1","naming","0","0","0","0","Enter Name","0","97","1","White_Screen.jpg","14","16","Wontons.jpg","14"
"022420","12:09:10","36","36","5.0.14.0","2","39","trial1","naming","0","0","0","0","Enter Name","0","105","1","White_Screen.jpg","8","24","MannequinHead.jpg","8"
